26,မင်ၷလသုတ်တ,သႃသၼသ်သ ၸ လေႃၵသ်သ၊ ဝုꩨ်ꩩီ ꧤဝတု သၿ်ၿၻႃ။
27,မင်ၷလသုတ်တ,သႃသၼမ်ပိ ၸ လေႃၵၺ်ၸ၊ ၻေဝႃ ရၵ်ၶၼ်တု သၿ်ၿၻႃ။
28,မင်ၷလသုတ်တ,သၻ်ꩪိံ ႁေၢၼ်တု သုၶီ သၿ်ၿေ၊ ပရိဝႃရေႁိ ဢတ်တၼေႃ။
29,မင်ၷလသုတ်တ,ဢၼီꧠႃ သုမၼႃ ႁေၢၼ်တု၊ သႁ သၿ်ၿေႁိ ၺႃတိꧤိ။
30,မင်ၷလသုတ်တ,ရႃꩡတေႃ ဝႃ ၸေႃရတေႃ ဝႃ
31,မင်ၷလသုတ်တ,မၼုသ်သတေႃ ဝႃ ဢမၼုသ်သတေႃ ဝႃ
32,မင်ၷလသုတ်တ,ဢၷ်ၷိတေႃ ဝႃ ဢုၻၵတေႃ ဝႃ
33,မင်ၷလသုတ်တ,ပိသႃၸတေႃ ဝႃ ၶႃၼုၵတေႃ ဝႃ
34,မင်ၷလသုတ်တ,ၵၼ်ꩦၵတေႃ ဝႃ ၼၵ်ၶတ်တတေႃ ဝႃ
35,မင်ၷလသုတ်တ,ꩡၼပၻရေႃၷတေႃ ဝႃ ဢသၻ်ꩪမ်မတေႃ ဝႃ
36,မင်ၷလသုတ်တ,ဢသၼ်ၻိꩦ်ꩧိတေႃ ဝႃ ဢသပ်ပုရိသတေႃ ဝႃ
37,မင်ၷလသုတ်တ,ၸၼ်ꩨ ႁတ်ထိ ဢသ်သ မိၷ ၷေႃၼ ၵုၵ်ၵုရ 
38,မင်ၷလသုတ်တ,ဢႁိ ဝိၸ်ꧡိၵ မၼိသပ်ပ ၻီပိ
39,မင်ၷလသုတ်တ,ဢၸ်ꧡ တရၸ်ꧡ သူၵရ မႁိံသ ယၵ်ၶ ရၵ်ၶသႃၻီႁိ၊
40,မင်ၷလသုတ်တ,ၼႃၼႃꧤယတေႃ ဝႃ ၼႃၼႃရေႃၷတေႃ ဝႃ 
41,မင်ၷလသုတ်တ,ၼႃၼႃဢုပၻ်ၻဝတေႃ ဝႃ ဢႃရၵ်ၶံ ၷၼ်ႁၼ်တု။
42,မင်ၷလသုတ်တ,ယံ မင်ၷလံ ၻွႃၻသႁိ၊ 
43,မင်ၷလသုတ်တ,ၸိၼ်တယိံသု သၻေဝၵႃ။
44,မင်ၷလသုတ်တ,သေၢတ်ထႃၼံ ၼႃꩪိၷၸ်ꧡၼ်တိ၊ 
45,မင်ၷလသုတ်တ,ဢꩦ်ꩧတ်တိံသၺ်ၸ မင်ၷလံ။
46,မင်ၷလသုတ်တ,ၻေသိတံ ၻေဝၻေဝေၼ၊ သၿ်ၿပႃပဝိၼႃသၼံ။
47,မင်ၷလသုတ်တ,သၿ်ၿလေႃၵႁိတတ်ထႃယ၊ မင်ၷလံ တံ ꧤၼႃမ ႁေ။
48,မင်ၷလသုတ်တ,ဢေဝံ မေ သုတံ
49,မင်ၷလသုတ်တ,ဢေၵံ သမယံ ꧤၷဝႃ သႃဝတ်ထိယံ ဝိႁရတိ 
50,မင်ၷလသုတ်တ,ꩡေတဝၼေ ဢၼႃထပိၼ်ꩨိၵသ်သ ဢႃရႃမေ။ 
51,မင်ၷလသုတ်တ,ဢထ ၶေႃ ဢၺ်ၺတရႃ ၻေဝတႃ 
52,မင်ၷလသုတ်တ,ဢꧤိၵ်ၵၼ်တႃယ ရတ်တိယႃ ဢꧤိၵ်ၵၼ်တဝၼ်ၼႃ 
53,မင်ၷလသုတ်တ,ၵေဝလၵပ်ပံ ꩡေတဝၼံ ဢေႃꧤႃသေတွႃ 
54,မင်ၷလသုတ်တ,ယေၼ ꧤၷဝႃ တေၼုပသင်ၵမိ၊ 
55,မင်ၷလသုတ်တ,ဢုပသင်ၵမိတွႃ ꧤၷဝၼ်တံ ဢꧤိဝႃၻေတွႃ 
56,မင်ၷလသုတ်တ,ဢေၵမၼ်တံ ဢꩦ်ꩧႃသိ။ 
57,မင်ၷလသုတ်တ,ဢေၵမၼ်တံ ꩧိတႃ ၶေႃ သႃ ၻေဝတႃ 
58,မင်ၷလသုတ်တ,ꧤၷဝၼ်တံ ၷႃထႃယ ဢꩡ်ꧢꧤႃသိ။~
59,မင်ၷလသုတ်တ,ၿႁူ ၻေဝႃ မၼုသ်သႃ ၸ၊ မင်ၷလႃၼိ ဢၸိၼ်တယံု။
60,မင်ၷလသုတ်တ,ဢႃၵင်ၶမႃၼႃ သေၢတ်ထႃၼံ၊ ၿြူႁိ မင်ၷလမုတ်တမံ။
61,မင်ၷလသုတ်တ,ဢသေဝၼႃ ၸ ၿႃလႃၼံ၊ ပၼ်ꩨိတႃၼၺ်ၸ သေဝၼႃ။
62,မင်ၷလသုတ်တ,ပူꩡႃ ၸ ပူꩡၼေယျႃၼံ၊ ဢေတံ မင်ၷလမုတ်တမံ။
63,မင်ၷလသုတ်တ,ပတိရူပၻေသဝႃသေႃ ၸ၊ ပုၿ်ၿေ ၸ ၵတပုၺ်ၺတႃ။
64,မင်ၷလသုတ်တ,ဢတ်တသမ်မႃပၼိꩪိ ၸ၊ ဢေတံ မင်ၷလမုတ်တမံ။
65,မင်ၷလသုတ်တ,ၿႃႁုသၸ်ၸၺ်ၸ သိပ်ပၺ်ၸ၊ ဝိၼယေႃ ၸ သုသိၵ်ၶိတေႃ။
66,မင်ၷလသုတ်တ,သုꧤႃသိတႃ ၸ ယႃ ဝႃၸႃ၊ ဢေတံ မင်ၷလမုတ်တမံ။
67,မင်ၷလသုတ်တ,မႃတႃပိတု ဢုပꩦ်ꩧႃၼံ၊ ပုတ်တၻႃရသ်သ သင်ၷႁေႃ။
68,မင်ၷလသုတ်တ,ဢၼႃၵုလႃ ၸ ၵမ်မၼ်တႃ၊ ဢေတံ မင်ၷလမုတ်တမံ။
69,မင်ၷလသုတ်တ,ၻႃၼၺ်ၸ ꩪမ်မႃၸရိယႃ ၸ၊ ၺႃတၵႃၼၺ်ၸ သင်ၷႁေႃ၊
70,မင်ၷလသုတ်တ,ဢၼဝꩡ်ꩡႃၼိ ၵမ်မႃၼိ၊ ဢေတံ မင်ၷလမုတ်တမံ။
71,မင်ၷလသုတ်တ,ဢႃရတီ ဝိရတီ ပႃပႃ၊ မꩡ်ꩡပႃၼႃ ၸ သံယမေႃ။
72,မင်ၷလသုတ်တ,ဢပ်မႃၻေႃ ၸ ꩪမ်မေသု၊ ဢေတံ မင်ၷလမုတ်တမံ။
73,မင်ၷလသုတ်တ,ၷႃရဝေႃ ၸ ၼိဝႃတေႃ ၸ၊ သၼ်တုꩦ်ꩧိ ၸ ၵတၺ်ၺုတႃ။
74,မင်ၷလသုတ်တ,ၵႃလေၼ ꩪမ်မသ်သဝၼံ၊ ဢေတံ မင်ၷလမုတ်တမံ။
75,မင်ၷလသုတ်တ,ၶၼ်တီ ၸ သေႃဝၸသ်သတႃ၊ သမႃၼႃၼၺ်ၸ ၻသ်သၼံ။
76,မင်ၷလသုတ်တ,ၵႃလေၼ ꩪမ်မသႃၵၸ်ꧡႃ၊ ဢေတံ မင်ၷလမုတ်တမံ။
77,မင်ၷလသုတ်တ,တပေႃ ၸ ၿြႁ်မၸရိယႃ ၸ၊ ဢရိယသၸ်ၸႃၼ-ၻသ်သၼံ။
78,မင်ၷလသုတ်တ,ၼိၿ်ၿႃၼ-သၸ်ꧡိၵိရိယႃ ၸ၊ ဢေတံ မင်ၷလမုတ်တမံ။
79,မင်ၷလသုတ်တ,ၽုꩦ်ꩧသ်သ လေႃၵꩪမ်မေႁိ၊ ၸိတ်တံ ယသ်သ ၼ ၵမ်ပတိ။
80,မင်ၷလသုတ်တ,ဢသေႃၵံ ဝိရꩡံ ၶေမံ၊ ဢေတံ မင်ၷလမုတ်တမံ။
81,မင်ၷလသုတ်တ,ဢေတႃၻိသႃၼိ ၵတွႃၼ၊ သၿ်ၿတ်ထ မပရႃꩡိတႃ။
82,မင်ၷလသုတ်တ,သၿ်ၿတ်ထ သေၢတ်ထိံ ၷၸ်ꧡၼ်တိ၊ တံ တေသံ မင်ၷလမုတ်တမံ။
83,မင်ၷလသုတ်တ,မင်ၷလသုတ်တံ ၼိꩦ်ꩧိတံ။
84,မဵတ်တသုတ်တ,ယသ်သႃၼုꧤႃဝတေႃ ယၵ်ၶႃ၊ 
85,မဵတ်တသုတ်တ,ၼေဝ ၻသ်သဵၼ်တိ ꧤီသၼံ။
86,မဵတ်တသုတ်တ,ယမ်ႁိ ၸေဝႃ-ၼုယုၺ်ꩡၼ်တေႃ၊ 
87,မဵတ်တသုတ်တ,ရတ်တိၼ်ၻိဝ-မတၼ်ၻိတေႃ။
88,မဵတ်တသုတ်တ,သုၶံ သုပတိ သုတ်တေႃ ၸ၊ ပႃပံ ၵိၺ်ၸိ ၼ ပသ်သတိ။
89,မဵတ်တသုတ်တ,ဢေဝမႃၻိၷုၼူပေတံ၊ ပရိတ်တံ တံ ꧤၼႃမ ႁေ။
90,မဵတ်တသုတ်တ,ၵရၼီယ-မတ်ထၵုသလေၼ၊
91,မဵတ်တသုတ်တ,ယၼ်တ သၼ်တံ ပၻံ ဢꧤိသမဵၸ်ၸ။
92,မဵတ်တသုတ်တ,သၵ်ၵေႃ ဢုꩡူ ၸ သုႁုꩡူ ၸ၊
93,မဵတ်တသုတ်တ,သူဝၸေႃ ၸသ်သ မုၻု ဢၼတိမႃၼီ။
94,မဵတ်တသုတ်တ,သၼ်တုသ်သၵေႃ ၸ သုꧤရေႃ ၸ၊
95,မဵတ်တသုတ်တ,ဢပ်ပၵိၸ်ၸေႃ ၸ သလ်လႁုၵဝုတ်တိ။
96,မဵတ်တသုတ်တ,သၼ်တိၼ်ၻြိယေႃ ၸ ၼိပၵေႃ ၸ၊
97,မဵတ်တသုတ်တ,ဢပ်ပၷၿ်ေꧤႃ ၵုလေသွ-ၼၼုၷိၻ်ꩪေႃ။
98,မဵတ်တသုတ်တ,ၼ ၸ ၶုၻ်ၻ-မႃၸရေ ၵိၺ်ၸိ၊
99,မဵတ်တသုတ်တ,ယေၼ ဝိၺ်ၺူ ပရေ ဢုပဝၻေယျံႃ။
100,မဵတ်တသုတ်တ,သုၶိၼေႃ ဝ ၶေမိၼေႃ ႁေၢၼ်တု၊
101,မဵတ်တသုတ်တ,သၿ်ၿသတ်တႃ ꧤဝၼ်တု သုၶိတတ်တႃ။
102,မဵတ်တသုတ်တ,ယေ ၵေၸိ ပႃၼꧤူတတ်ထိ၊
103,မဵတ်တသုတ်တ,တသႃ ဝႃ ထႃဝရႃ ဝ-ၼဝသေသႃ။
104,မဵတ်တသုတ်တ,ၻီꧠႃ ဝႃ ယေ ဝ မႁၼ်တႃ၊
105,မဵတ်တသုတ်တ,မꩡ်ꧢိမႃ ရသ်သၵႃ ဢၼုၵထူလႃ။
106,မဵတ်တသုတ်တ,ၻိꩦ်ꩧႃ ဝႃ ယေ ဝ ဢၻိꩦ်ꩧႃ၊
107,မဵတ်တသုတ်တ,ယေ ဝ ၻူရေ ဝသၼ်တိ ဢဝိၻူရေ။
108,မဵတ်တသုတ်တ,ꧤူတႃ ဝ သမ်ꧤဝေသီ ဝ၊
109,မဵတ်တသုတ်တ,သၿ်ၿသတ်တႃ ꧤဝၼ်တု သုၶိတတ်တႃ။
110,မဵတ်တသုတ်တ,ၼ ပရေႃ ပရံ ၼိၵုၿ်ၿေထ၊
111,မဵတ်တသုတ်တ,ၼႃတိမၺ်ၺေထ ၵတ်ထၸိ ၼ ၵၺ်ၸိ။
112,မဵတ်တသုတ်တ,ၿျႃရေႃသၼႃ ပꩦိꧠသၺ်ၺ၊
113,မဵတ်တသုတ်တ,ၼၢၺ်ၺမၺ်ၺသ်သ ၻုၵ်ၶ-မိၸ်ေꧡယျ။
114,မဵတ်တသုတ်တ,မႃတႃ ယထႃ ၼိယံပုတ်တ-၊
115,မဵတ်တသုတ်တ,မႃယုသႃ ဢေၵပုတ်တ-မၼုရၵ်ၶေ။
116,မဵတ်တသုတ်တ,ဢေဝမ်ပိ သၿ်ၿꧤူတေသု၊
117,မဵတ်တသုတ်တ,မႃၼသံ ꧤႃဝယေ ဢပရိမႃၼံ။
118,မဵတ်တသုတ်တ,မဵတ်တၺ်ၸ သၿ်ၿလေႃၵသ်မိ၊
119,မဵတ်တသုတ်တ,မႃၼသံ ꧤႃဝယေ ဢပရိမႃၼံ။
120,မဵတ်တသုတ်တ,ဢုၻ်ꩪံ ဢꩪေႃ ၸ တိရိယၺ်ၸ၊
121,မဵတ်တသုတ်တ,ဢသမ်ၿႃꩪံ ဢဝေရ-မသပတ်တံ။
122,မဵတ်တသုတ်တ,တိꩦ်ꩧံ ၸရံ ၼိသိၼ်ၼေႃ ဝ၊
123,မဵတ်တသုတ်တ,သယႃၼေႃ ယႃဝတၢသ်သ ဝိတမိၻ်ꩪေႃ။
124,မဵတ်တသုတ်တ,ဢေတံ သတိံ ဢꩪိꩦ်ꩧေယျ၊
125,မဵတ်တသုတ်တ,ၿြႁ်မ-မေတံ ဝိႁႃရ-မိꩪမႃႁု။
126,မဵတ်တသုတ်တ,ၻိꩦ်ꩧိၺ်ၸ ဢၼုပၷ်ၷမ်မ၊
127,မဵတ်တသုတ်တ,သီလဝႃ ၻသ်သၼေၼ သမ်ပၼ်ၼေႃ။
128,မဵတ်တသုတ်တ,ၵႃမေသု ဝိၼယ ၷေꩪံ၊
129,မဵတ်တသုတ်တ,ၼ ႁိ ꩡႃတုၷ်ၷၿ်ꧤသေယျ ပုၼ ရေတိ။
130,မဵတ်တသုတ်တ,မဵတ်တသုတ်တံ ၼိꩦ်ꩧိတံ။
